t	POCSmin	rNBKmin	NBKmin	POCSmax	rNBKmax	NBKmax	POCSmedian	rNBKmedian	NBKmedian	POCSquant25	rNBKquant25	NBKquant25	POCSquant75	rNBKquant75	NBKquant75
1	0.00116824613772145	0.00108589689101142	0.000838727142744855	0.00150571530851641	0.00152536515177134	0.00121738668240817	0.00136830236929071	0.00135496695571043	0.000976889232377957	0.00133601269586814	0.00129388099109971	0.000930533683449664	0.00142295224635797	0.00140118070003876	0.00103393545184903
101	0.00116751817167318	0.00108535663331157	0.000624135668435768	0.001504602001743	0.00152450126706722	0.000940631547888375	0.00136737379487937	0.0013541657799742	0.000767006398991069	0.00133500992575674	0.0012929990479822	0.00070619931640831	0.00142185240080254	0.0014003992825329	0.000802000317797154
201	0.00116674264000766	0.00108476424692375	0.000507999897493342	0.00150382478849854	0.00152355840156496	0.000726223646172651	0.00136649191223489	0.00135352745088199	0.000596170651474861	0.00133422422715818	0.0012923091795154	0.000565171539683362	0.00142090919634829	0.00139978115876444	0.000645616812172236
301	0.00116614497796853	0.00108424951799048	0.000375870705817012	0.00150304559287741	0.00152282831252501	0.000625504540566595	0.00136563898703768	0.00135279787480468	0.000488327155140671	0.00133318724756529	0.00129157808035537	0.000461369611351454	0.00141985342803361	0.00139893764500149	0.000521602648867583
401	0.00116527909069177	0.00108375811845243	0.000301356882553617	0.00150196942928426	0.00152191189998371	0.000538724348373279	0.00136471903243557	0.00135194567923763	0.000395988671374656	0.00133235720876784	0.00129087378532111	0.000370511469260926	0.00141914133849423	0.00139822499347178	0.00042961382131103
501	0.00116475083905545	0.00108313361436808	0.000272317904814037	0.00150099172640574	0.00152120224029554	0.000457404856041351	0.00136384422662015	0.00135114375532513	0.000335569212217629	0.00133145528930022	0.00129012734821865	0.000306553048847236	0.00141825908340656	0.00139748554561439	0.00036740881082802
601	0.00116410209971444	0.00108273558226893	0.000211825220317384	0.00149995862578521	0.00152035471683866	0.000421463476697202	0.00136301277094839	0.00135035164292052	0.000290721096307808	0.00133049157196935	0.0012892048920469	0.0002618677885979	0.00141740097429325	0.00139665569466184	0.000312646688103647
701	0.00116330826365702	0.00108226378313745	0.000178623179189066	0.00149924771186281	0.00151943811904092	0.000372075537587048	0.00136217648730886	0.00134950572890593	0.000243632551463001	0.00132962992872722	0.00128851170183404	0.000222581576764397	0.00141632283173632	0.00139592759570207	0.000275350372623043
801	0.00116268209535893	0.00108148890316012	0.000151711451338789	0.0014980721542924	0.00151839847984013	0.000327821972181995	0.00136127259740045	0.00134881371079058	0.000216506167763545	0.00132889375931839	0.00128784539820017	0.000191250312878248	0.00141554712770451	0.00139522831019332	0.000240309023741156
901	0.00116188277705912	0.00108091640744757	0.000131188313463946	0.00149708535403838	0.00151760321446854	0.000272665042189227	0.00136046800781599	0.0013479196945835	0.000182738062020712	0.0013281986344637	0.0012870428538927	0.000165131088007889	0.00141462711927246	0.00139443684248627	0.000200446663622314
1001	0.00116122392040002	0.00108024556565947	0.000118277468540713	0.00149613015115466	0.0015166845012833	0.000259925995506384	0.00135957351256425	0.00134716267319379	0.000162814684022831	0.0013273713761505	0.00128626132591545	0.000145443002406029	0.00141384328808203	0.00139350917652729	0.000180467269853925
1101	0.00116056220722366	0.00107979938775256	9.95197590811966e-05	0.00149508459366135	0.00151556459792092	0.000215703619793499	0.00135873677821639	0.00134649008911749	0.000144944041181562	0.00132639560399082	0.0012854685376057	0.000126715032572169	0.00141286103913984	0.00139275823978256	0.000163840243434598
1201	0.00115985396737381	0.00107911314388565	8.92729349671411e-05	0.00149379077944405	0.00151463715904494	0.000198702300894639	0.00135780083539604	0.00134584987950133	0.000125627211956777	0.00132562856141253	0.00128483826641033	0.000112250222000533	0.0014119187981498	0.00139202163513658	0.000141360038357179
1301	0.00115925370949496	0.00107854882129166	7.70140321760893e-05	0.00149301020545778	0.00151370279621545	0.000193125965659089	0.00135696080935737	0.00134512430652351	0.000114903193742089	0.00132485286755194	0.00128394540471333	0.000100159092574768	0.00141117697476957	0.00139131249875782	0.00012928660321439
1401	0.00115844960431475	0.00107816195903838	6.77943260893187e-05	0.00149225300121026	0.00151283040075014	0.000143355131689132	0.0013561150594396	0.00134440836478808	0.000102186312439451	0.00132385985670734	0.00128333235561178	8.96383469762042e-05	0.0014102784693536	0.00139049789748649	0.000116228091409896
1501	0.00115780655989578	0.00107746194904392	6.23089377604231e-05	0.00149132866428699	0.00151202067914027	0.000135411818667158	0.00135522351001841	0.001343585164282	9.04851812455734e-05	0.00132314068952459	0.00128266368638456	8.21784657366239e-05	0.00140936252547604	0.00138979903691928	0.000105998631553902
