t	POCSmin	rNBKmin	NBKmin	POCSmax	rNBKmax	NBKmax	POCSmedian	rNBKmedian	NBKmedian	POCSquant25	rNBKquant25	NBKquant25	POCSquant75	rNBKquant75	NBKquant75
0.141973064	0.000452645301280042	1.07626034561613	0.0124190290044009	0.160996961058653	4.99184703954826	7.13669993503962	0.0122051532770615	1.84366518562304	3.73898847020716	0.0032206639127968	1.34926101836933	2.35350765827349	0.0472168785211343	2.17233259982041	4.43300560587891
0.283946128	2.49228524934518e-08	0.844185311049588	7.67592630821014e-07	0.0360149542690808	1.92549826446534	8.18069468910807	3.52438516456224e-05	1.01041132617193	2.65153494562162	1.09744812955313e-06	0.953190155601773	1.71715349539077	0.000834825895043922	1.10157499295982	3.50253942079054
0.425919192	2.59017547569282e-12	0.72070832158205	1.44118962934519e-09	0.0023857533756281	1.35301888070989	6.50061591069757	1.36968894051499e-07	0.925788643334044	2.46149881375036	2.11198320188348e-10	0.869712177739156	1.91854750112031	1.12751271646388e-05	1.02326993443666	3.50530771300834
0.567892256	3.08561619017543e-15	0.667571307690621	4.9100209479689e-14	0.000360828796579909	1.8209641921274	5.24134851599797	2.66553827496652e-10	0.853691999151545	2.54595940119559	6.57701943752794e-14	0.786009471121516	1.79092194155782	1.80088034512536e-07	0.948705371593851	3.43961620707398
0.70986532	3.04818904002061e-15	0.322266375698795	0.386562197318381	4.95742754673701e-05	1.57483387755959	5.46861441145822	7.07386309377917e-13	0.775936777353939	2.56736880865339	4.69428275940641e-15	0.714120586420968	1.71848058804551	2.11780429828336e-09	0.899814643771656	2.98578212229991
0.851838384	3.02051573949735e-15	0.0218529247868676	0.547307589831434	1.00664531633086e-05	3.02494331826996	5.90853741456893	7.32328816824722e-15	0.745649923568773	2.4584119827031	4.80347059720259e-15	0.654006846716466	1.60048421912182	2.08725411774514e-11	0.840684480453939	3.34393116922004
0.993811448	2.84887019336478e-15	0.00110725719725805	0.537345532042567	1.47704687995606e-06	2.58262297109008	5.82109915860633	6.91497294504813e-15	0.754592027620423	2.2211484719916	3.97262008665119e-15	0.625873980509028	1.71766747054	5.93801589167004e-13	0.863435851645031	3.3948844311944
1.135784512	2.97981667483134e-15	2.16212144841784e-05	0.384681758100429	1.87804341528289e-07	2.30962064220295	6.52126212030956	5.0251096660853e-15	0.817785303948532	2.3767932857848	3.73264458820162e-15	0.588675438438334	1.75128497990201	1.08528345485475e-14	0.977792386390063	3.16697507084686
1.277757576	2.50877242057893e-15	6.20536473850326e-07	0.357677163110988	3.24448633460658e-08	2.76573363964719	7.31236559664065	4.78934641876059e-15	0.783649092037183	2.39328882078005	3.75381903804792e-15	0.551276293245111	1.61334223354111	8.08422777657643e-15	1.04194129293158	2.90317250240359
1.41973064	2.43522555110552e-15	2.19464252502004e-09	0.419000258408998	3.68436169785776e-09	2.86164911016904	6.60827945935188	4.81986176586179e-15	0.834660743210078	2.02485547571507	3.73780810177987e-15	0.471989276769896	1.42554675457993	6.78904626932905e-15	1.02303739638516	2.86942426211665
1.561703704	2.95684825034027e-15	9.59171274333776e-11	0.722917786762809	5.95533670489079e-10	2.27956945932967	4.68774861445291	4.60508412253801e-15	0.884734290984444	1.9067798967511	3.92768097597983e-15	0.477084881753142	1.21230641112201	5.70863698449699e-15	1.16268194083586	2.72934891178633
1.703676768	2.42952466411807e-15	7.5184779173572e-13	0.527806080037506	7.69271397928105e-11	2.43923410381203	7.12243417665263	4.50420352747306e-15	0.783242628854457	1.73019450728334	3.99911350202258e-15	0.278758795197433	1.09991679122914	6.4767454444355e-15	1.13438060306296	2.7265370716491
1.845649832	2.73388897510085e-15	1.00978201980651e-13	0.470315220924289	1.76804679785232e-11	3.04699407426617	5.13753436621466	4.70145218106172e-15	0.943942467915234	1.80249798506064	3.85142991649405e-15	0.230535239846806	1.21595867993037	6.51179425031343e-15	1.21667878624068	2.75152758625462
1.987622896	2.72188671881635e-15	9.49835144862905e-14	0.385200163837994	2.36861142351733e-12	2.53972449161802	6.51586101386962	4.77786043293277e-15	0.932669753813465	1.97110668472564	3.98401433681883e-15	0.185555184820082	1.21579138549777	5.9654470188894e-15	1.35704210553694	2.61463014911322
2.12959596	2.32965031351987e-15	9.52486839209748e-14	0.353534491418939	4.51341393825759e-13	3.25509639709728	7.47527791487107	4.95963127766753e-15	0.871216573550955	1.88460651275094	3.54885877363235e-15	0.16293684463032	1.2917657826199	6.29099400268194e-15	1.37105984085555	2.78844684979961
2.271569024	2.94339994934965e-15	9.27507618095186e-14	0.2221879312286	6.65914393941488e-14	3.11058211031022	7.74047081942493	4.55017359145146e-15	0.876165646880177	2.04833677773763	3.76775105744367e-15	0.117700779529248	1.20682764650003	6.42965407455668e-15	1.46063547948583	3.25123752678108
2.413542088	2.65961566767558e-15	9.0127726324332e-14	0.149456114954831	1.79757159271465e-14	3.31560119627417	9.37784269444181	4.61287777514083e-15	0.849717503920789	2.13942143050606	3.49532185788156e-15	0.0850005654075805	1.25984412315069	5.88988617953225e-15	1.53978030266914	3.34114884508898
2.555515152	2.38471925806511e-15	9.14175968972705e-14	0.10723790441551	1.7890573176219e-14	4.7294895215853	5.98021823378571	4.45221235885451e-15	0.727586436140046	2.5657490703034	3.677047070601e-15	0.0847628835757911	1.06733179195589	5.57751095715439e-15	1.47684461026258	3.32577051296713
