t	POCSmin	rNBKmin	NBKmin	POCSmax	rNBKmax	NBKmax	POCSmedian	rNBKmedian	NBKmedian	POCSquant25	rNBKquant25	NBKquant25	POCSquant75	rNBKquant75	NBKquant75
0.117167464	0.0768923333698623	0.124800662094217	0.074958056290155	0.107682557945874	0.142515043404277	0.101254944031085	0.0945743216233426	0.131276465319014	0.0812082624032375	0.0871253677474395	0.131207633417173	0.0785143066747156	0.0973826675423314	0.134925715623552	0.0934232555696552
0.234334928	0.00977415405567889	0.0604178028640426	0.00928176836891567	0.0317335723098603	0.0751126088864924	0.0146651413555311	0.0278849903589085	0.0694671187512768	0.0121416948690552	0.0103098970383148	0.0692493181024573	0.0115812380540193	0.028712547814034	0.0696320433089312	0.0134629869568676
0.351502392	0.00135461148316163	0.035794576712068	0.00203499210367805	0.00553443545326065	0.0469667145737948	0.00497294446767912	0.00432248556866238	0.0427594453096257	0.00287829846078454	0.00198432115704832	0.0418867456761691	0.00263415980274127	0.00535527720778697	0.0428365943232802	0.00390913049726919
0.468669856	0.000222463567426119	0.0246841237512925	0.000387083895863176	0.00128425636925965	0.0319748342643553	0.00129468987839842	0.000625187537502667	0.0259077963007937	0.0006901556863051	0.000416688136241212	0.0249372207136731	0.000658540174547795	0.00105249491941552	0.0277721013996357	0.00119036519562136
0.58583732	4.24921489684081e-05	0.016467890810418	4.04378990387596e-05	0.000293497402820653	0.022946953547164	0.000338489362149975	0.000139174181726409	0.0179312661397271	0.000149118505672302	0.000106288636789609	0.0179019406403083	8.97485640207293e-05	0.000141875222503519	0.0195123960673086	0.000332284295745599
0.703004784	7.14098908003184e-06	0.0121834633882169	1.07043905384628e-05	7.28421372459751e-05	0.0168066006566803	0.000122486755553899	3.43209346687188e-05	0.0127712509455021	3.99827825167644e-05	2.62861820573832e-05	0.0126489925315091	2.47004527966895e-05	3.63078977047034e-05	0.0141731361823664	8.13849403533883e-05
0.820172248	6.07176520727263e-07	0.00919482415941004	3.08919167075103e-06	1.77584713019786e-05	0.0126682176173237	3.82550156033685e-05	8.64688613834739e-06	0.00928732077613018	1.16883347801155e-05	2.96669911535493e-06	0.00920304638160271	7.21586351493868e-06	9.50598821310513e-06	0.0102246707608219	2.26125552851427e-05
0.937339712	2.50012674367129e-07	0.00679161001902811	9.15589483775736e-07	4.08641124254107e-06	0.00982151071802639	1.28840107440586e-05	1.15023506101227e-06	0.00716802563093298	2.91872598429188e-06	6.95706112606668e-07	0.00692013487257763	2.14561621385283e-06	2.87550957481424e-06	0.00750847569797367	5.65040513882589e-06
1.054507176	4.5673157936038e-08	0.00486152820524513	2.32554830792877e-07	1.23233859379528e-06	0.00756562369228415	2.34262512877553e-06	3.37433156985017e-07	0.00532497180405958	8.89665608456175e-07	1.73670120939194e-07	0.00496779935187373	5.98495939856005e-07	4.23373760040129e-07	0.00556297699436883	1.56215450629795e-06
1.17167464	3.89781323387028e-09	0.00356530201615736	6.16615625782706e-08	1.5801195190665e-07	0.00583924757662737	6.57588183022691e-07	9.94733003643611e-08	0.00412726037031584	2.26950602526669e-07	2.08218850342958e-08	0.00381804144248505	1.81585411457556e-07	1.12531272966579e-07	0.00443362382355812	4.04286549916627e-07
1.288842104	7.40263663972882e-10	0.00274583035285081	1.31588147823462e-08	3.4888391043513e-08	0.00464231679728707	2.04981504117071e-07	2.96241726994669e-08	0.00304065091819364	6.59667539063753e-08	5.61737749855727e-09	0.00285372043859758	2.90508100385817e-08	3.08148328864763e-08	0.00331301591814806	1.05029280892147e-07
1.406009568	1.97199186386781e-10	0.0020768935679887	7.91899202389848e-09	1.06992945235806e-08	0.00382041513480937	5.97667474094095e-08	8.47426416872548e-09	0.00247947743400133	2.0846013838386e-08	1.45034263181667e-09	0.00220379244043374	1.10142785504438e-08	9.02738265782077e-09	0.00263970861530102	3.68248476538189e-08
1.523177032	4.00329077527867e-11	0.00169159342650069	7.32545285074892e-09	3.18352219325312e-09	0.00309210927927373	1.45352968344206e-08	2.3944285269533e-09	0.00188072444909207	8.00892441561724e-09	3.35786571643224e-10	0.00171599841688731	7.76241015724708e-09	2.50588686904267e-09	0.00211781041058823	8.42889662202331e-09
1.640344496	9.21790324432745e-12	0.00123765358368035	7.21390144748612e-09	8.54364410074046e-10	0.00252445030835247	9.31048746081055e-09	5.96931875247248e-10	0.00143439922581275	7.5755055193392e-09	8.1316293864988e-11	0.00130752176824321	7.51944299177688e-09	7.20690736583011e-10	0.00170771899257063	7.59785855529853e-09
1.75751196	1.85751364348575e-12	0.000944276829271235	7.10244183474781e-09	2.55814661492699e-10	0.00199743952307164	8.62229641766224e-09	1.79836559318363e-10	0.00106871393238286	7.46354508626047e-09	1.38243093335065e-11	0.000945859766586118	7.4060244452008e-09	1.82140597006898e-10	0.00138194021095557	7.50073599268122e-09
1.874679424	9.06167957328037e-13	0.000876214631255728	7.06920950893481e-09	1.2719318885297e-10	0.00190395278717353	8.56731296127411e-09	9.35708400090366e-11	0.00099991363299128	7.42042555759999e-09	6.6131546464326e-12	0.000888065938713192	7.36984682683884e-09	9.90368281065892e-11	0.00129889340695379	7.44733770654998e-09
