t	POCSmin	rNBKmin	NBKmin	POCSmax	rNBKmax	NBKmax	POCSmedian	rNBKmedian	NBKmedian	POCSquant25	rNBKquant25	NBKquant25	POCSquant75	rNBKquant75	NBKquant75
0.601092029	0.00884387004876458	0.030097185037879	0.00612334171344992	0.00890020313750927	0.030551453983679	0.00646690625435077	0.00887203659313692	0.030324319510779	0.00629512398390034	0.00885795332095075	0.030210752274329	0.00620923284867513	0.00888611986532309	0.030437886747229	0.00638101511912556
1.202184058	0.00272849853363812	0.0144378504223735	0.00165761412673777	0.00282009991032835	0.0167932378176027	0.0016707415141601	0.00277429922198324	0.0156155441199881	0.00166417782044894	0.00275139887781068	0.0150266972711808	0.00166089597359336	0.00279719956615579	0.0162043909687954	0.00166745966730452
1.803276087	0.00115178869106334	0.00969286944472506	0.000251755535900322	0.00134597321588135	0.00985564101688732	0.000322069596289694	0.00124888095347234	0.00977425523080619	0.000286912566095008	0.00120033482226784	0.00973356233776562	0.000269334050997665	0.00129742708467685	0.00981494812384676	0.000304491081192351
2.404368116	0.000570688752900945	0.00656691840501501	0.000133158265065175	0.000667492113759833	0.00708924165849434	0.000275031018909514	0.000619090433330389	0.00682808003175468	0.000204094641987345	0.000594889593115667	0.00669749921838485	0.00016862645352626	0.000643291273545111	0.00695866084512451	0.00023956283044843
3.005460145	0.000318314752615121	0.00500689170080199	5.36832337607511e-05	0.000390968835965587	0.00510378449677317	8.84110292598738e-05	0.000354641794290354	0.00505533809878758	7.10471315103125e-05	0.000336478273452738	0.00503111489979479	6.23651826355318e-05	0.000372805315127971	0.00507956129778038	7.97290803850931e-05
3.606552174	0.000201060702854523	0.00383555144624455	2.5445301991719e-05	0.000271013878334734	0.00400714298290366	3.37065590731976e-05	0.000236037290594628	0.00392134721457411	2.95759305324583e-05	0.000218548996724575	0.00387844933040933	2.75106162620886e-05	0.000253525584464681	0.00396424509873889	3.16412448028279e-05
4.207644203	0.000133589997169471	0.00318800886440554	1.34152913761146e-05	0.000201862889996357	0.00327663979498268	1.83609002040489e-05	0.000167726443582914	0.00323232432969411	1.58880957900817e-05	0.000150658220376193	0.00321016659704982	1.46516935830981e-05	0.000184794666789636	0.0032544820623384	1.71244979970653e-05
4.808736232	7.9909437450217e-05	0.00255802366749887	5.53932154996262e-06	0.000147131856476695	0.00257911555530941	1.03978241047278e-05	0.000113520646963456	0.00256856961140414	7.9685728273452e-06	9.67150422068365e-05	0.0025632966394515	6.75394718865391e-06	0.000130326251720075	0.00257384258335678	9.18319846603649e-06
5.409828261	5.20170624296574e-05	0.0021937590295646	3.57866242896602e-06	0.000110007878155305	0.00219648900140742	4.58072533700898e-06	8.10124702924813e-05	0.00219512401548601	4.0796938829875e-06	6.65147663610694e-05	0.00219444152252531	3.82917815597676e-06	9.55101742238932e-05	0.00219580650844672	4.33020960999824e-06
6.01092029	3.35664835525401e-05	0.0017889375561773	1.54908146135024e-06	8.76050489544985e-05	0.00180294907253349	3.59819929358283e-06	6.05857662535193e-05	0.00179594331435539	2.57364037746653e-06	4.70761249030297e-05	0.00179244043526635	2.06136091940839e-06	7.40954076040089e-05	0.00179944619344444	3.08591983552468e-06
6.612012319	2.42828796391068e-05	0.00157424541305425	1.03932204122082e-06	5.06538625970362e-05	0.00159106380399867	2.63912804817519e-06	3.74683711180715e-05	0.00158265460852646	1.83922504469801e-06	3.08756253785892e-05	0.00157845001079035	1.43927354295942e-06	4.40611168575539e-05	0.00158685920626256	2.2391765464366e-06
7.213104348	1.72810705648915e-05	0.00135835086621661	4.43699625287109e-07	3.78598543570853e-05	0.001384334647246	1.18799785887417e-06	2.75704624609884e-05	0.00137134275673131	8.15848742080637e-07	2.24257665129399e-05	0.00136484681147396	6.29774183683873e-07	3.27151584090368e-05	0.00137783870198865	1.0019233004774e-06
7.814196377	1.05810185997044e-05	0.00117423170048951	2.99905610681214e-07	3.12783723664834e-05	0.0011893419761525	8.43357120626076e-07	2.09296954830939e-05	0.00118178683832101	5.71631365653645e-07	1.57553570413992e-05	0.00117800926940526	4.3576848816743e-07	2.61040339247887e-05	0.00118556440723676	7.07494243139861e-07
8.415288406	6.74232766036027e-06	0.0010350255407791	1.33433532407057e-07	2.4995916287132e-05	0.0010543466122709	4.32813787147163e-07	1.58691219737461e-05	0.001044686076525	2.8312365977711e-07	1.13057248170532e-05	0.00103985580865205	2.08278596092084e-07	2.04325191304391e-05	0.00104951634439795	3.57968723462137e-07
9.016380435	4.71231562136646e-06	0.000924284295101986	9.35320786178567e-08	1.91942752917152e-05	0.000940862708115455	2.33285332114048e-07	1.19532954565408e-05	0.00093257350160872	1.63408705365953e-07	8.33280553895365e-06	0.000928428898355353	1.28470391991905e-07	1.5573785374128e-05	0.000936718104862088	1.9834701874e-07
9.617472464	3.35707436186759e-06	0.00089710711582091	6.24949448971437e-08	1.56117286113167e-05	0.000903184289811124	1.61883149414453e-07	9.48440148659215e-06	0.000900145702816017	1.12189047155798e-07	6.42073792422987e-06	0.000898626409318463	8.7341996026471e-08	1.25480650489544e-05	0.000901664996313571	1.37036098285126e-07
